"seller_id","seller_type","name","domain","contact_email","contact_address","version","seller_json_source"
"9107","PUBLISHER","Live Styles<U+682A><U+5F0F><U+4F1A><U+793E>","www.livestyles.tv","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9110","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30AF><U+30AA><U+30F3>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9116","PUBLISHER","<U+5408><U+540C><U+4F1A><U+793E><U+30A6><U+30A4><U+30F3><U+30C9><U+30DF><U+30EB>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9119","PUBLISHER","<U+6709><U+9650><U+4F1A><U+793E><U+30D5><U+30ED><U+30F3><U+30C6><U+30A3><U+30A2>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9121","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30B9><U+30FC><U+30D1><U+30FC><U+30E9><U+30DC>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9124","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>FOOTAGE",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9133","PUBLISHER","<U+30B0><U+30EA><U+30FC><U+30E9><U+30A4><U+30D5><U+30B9><U+30BF><U+30A4><U+30EB><U+682A><U+5F0F><U+4F1A><U+793E>","gree-lifestyle.co.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9134","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30C7><U+30B8><U+30BF><U+30EB><U+30EF><U+30FC><U+30AF><U+30B9>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9137","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30BB><U+30D7><U+30C6><U+30FC><U+30CB>·<U+30D9><U+30F3><U+30C1><U+30E3><U+30FC><U+30BA>","www.septeniventures.co.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9138","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>PD Classic","moviewallpaper.tokyo","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9139","PUBLISHER","<U+6709><U+9650><U+4F1A><U+793E><U+30BF><U+30AD><U+30AA><U+30F3>","www.tachyonworks.co.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9140","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30D5><U+30A9><U+30FC><U+30A8><U+30E0>","www.fourm.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9144","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30A2><U+30E9><U+30A4><U+30C8>","arit-clt.com","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9146","INTERMEDIARY","<U+30C6><U+30A3><U+30FC><U+30B1><U+30FC><U+30C6><U+30AF><U+30CE><U+30ED><U+30B8><U+30FC>(<U+6709>)",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9150","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>UI<U+FF72><U+FF89><U+FF8D><U+FF9E><U+FF70><U+FF7C><U+FF6E><U+FF9D>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9152","PUBLISHER","<U+30EA><U+30A2><U+30E9><U+30A4><U+30BA><U+30E2><U+30D0><U+30A4><U+30EB><U+30B3><U+30DF><U+30E5><U+30CB><U+30B1><U+30FC><U+30B7><U+30E7><U+30F3><U+30BA>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9154","PUBLISHER","<U+30A2><U+30C3><U+30D7><U+30D9><U+30A4><U+30C0><U+30FC><U+682A><U+5F0F><U+4F1A><U+793E>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9155","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>MD Partners",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9160","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30C7><U+30A4><U+30C9><U+30EA><U+30FC><U+30DE><U+30FC>","www.d-dre.com","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9164","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30B1><U+30A4><U+30D6>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9166","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>Lordly",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9167","PUBLISHER","IDEE<U+682A><U+5F0F><U+4F1A><U+793E>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9170","PUBLISHER","<U+5408><U+540C><U+4F1A><U+793E><U+30D7><U+30EC><U+30C6><U+30AF>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9171","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>CyberQuest",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9175","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>GOPA",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9179","PUBLISHER","<U+6709><U+9650><U+4F1A><U+793E><U+6771><U+98A8>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9181","PUBLISHER","iMel<U+682A><U+5F0F><U+4F1A><U+793E>","www.imel.co.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9184","PUBLISHER","<U+4E38><U+4E95><U+7E54><U+7269><U+682A><U+5F0F><U+4F1A><U+793E>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9187","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30AD><U+30E3><U+30B9><U+30E2>","cathmo.co.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9188","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>ORSO",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9189","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30B0><U+30ED><U+30FC><U+30D0><U+30EB><U+30AE><U+30A2>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9192","PUBLISHER","Vivid Games S.A.",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9198","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30DE><U+30FC><U+30AF><U+30A2><U+30C3><U+30D7> <U+97F3><U+697D>","mark-app.co.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9199","PUBLISHER","CHK",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9202","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30A2><U+30F3><U+30D3><U+30EA><U+30A2><U+30EB>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9203","PUBLISHER","Glossom",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9205","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E> cocoloni",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9206","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>Flight X-Jet",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9208","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30A2><U+30C3><U+30D7><U+30B9><U+30B8><U+30A7><U+30A4><U+30D4><U+30FC>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9209","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30B9><U+30AF><U+30A8><U+30A2>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9212","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30A2><U+30EB><U+30B0><U+30E9><U+30D5>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9218","PUBLISHER","Libra Studio<U+5408><U+540C><U+4F1A><U+793E>","www.librastudio.co.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9219","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30AA><U+30EA><U+30CF><U+30EB><U+30B3><U+30F3>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9224","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>DMM.com","dmm-news.com","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9226","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30CD><U+30AF><U+30B7><U+30B8><U+30E7><U+30F3>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9227","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>S2W","www.s2w.net","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9233","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>KIT","www.kit-dev.com","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9234","PUBLISHER","<U+30D4><U+30CE>·<U+30A2><U+30BD><U+30B7><U+30A8><U+30A4><U+30C4><U+682A><U+5F0F><U+4F1A><U+793E>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9235","PUBLISHER","<U+30CF><U+30C3><U+30D4><U+30DF><U+30FC><U+30EB><U+682A><U+5F0F><U+4F1A><U+793E>","bonusstage.net","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9237","PUBLISHER","<U+3084><U+3055><U+3057><U+3044><U+304B><U+304F><U+3081><U+3044><U+682A><U+5F0F><U+4F1A><U+793E>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9239","PUBLISHER","<U+3084><U+3055><U+3057><U+3044><U+304B><U+304F><U+3081><U+3044> <U+682A><U+5F0F><U+4F1A><U+793E>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9244","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30A2><U+30EA><U+30B9><U+30DE><U+30C6><U+30A3><U+30C3><U+30AF>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9245","PUBLISHER","MUSICPIN<U+682A><U+5F0F><U+4F1A><U+793E>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9249","PUBLISHER","<U+30D0><U+30EA><U+30E5><U+30FC><U+30AF><U+30EA><U+30A8><U+30A4><U+30C8><U+682A><U+5F0F><U+4F1A><U+793E>","www.valuecreate.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9252","PUBLISHER","<U+6709><U+9650><U+4F1A><U+793E><U+30AF><U+30EA><U+30A8><U+30A4><U+30BF><U+30FC><U+30BA><U+30D7><U+30E9><U+30A4><U+30E0>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9254","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30D9><U+30AF><U+30BF><U+30FC>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9256","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30B5><U+30A4><U+30D0><U+30FC><U+30DF><U+30C7><U+30A3><U+30A8><U+30A4><U+30B7><U+30E7><U+30F3>","cybermediation.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9258","PUBLISHER","<U+5408><U+540C><U+4F1A><U+793E><U+30A4><U+30BA><U+30DF><U+30A2><U+30EB><U+30C1><U+30B6><U+30F3>","izumi-artisan.com","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9263","PUBLISHER","<U+30D7><U+30ED><U+30B9><U+30C8><U+30E9><U+30A4><U+30EB><U+5408><U+540C><U+4F1A><U+793E>","prostlyle.com","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9264","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>Project-lc",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9270","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30A2><U+30F3><U+30D5><U+30A9><U+30FC><U+30DE>","www.anforma.com","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9272","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30A2><U+30D7><U+30C7><U+30A4><U+30C8>","www.updeito.co.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9285","PUBLISHER","<U+30A2><U+30A4>·<U+30E9><U+30F3><U+30C9><U+30B8><U+30E3><U+30D1><U+30F3><U+682A><U+5F0F><U+4F1A><U+793E>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9286","PUBLISHER","<U+90E8><U+5BA4><U+682A><U+5F0F><U+4F1A><U+793E>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9289","INTERMEDIARY","<U+682A><U+5F0F><U+4F1A><U+793E><U+30E6><U+30CA><U+30A4><U+30C6><U+30C3><U+30C9><U+30D6><U+30EC><U+30A4><U+30BA>","www.unitedblades.co.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9291","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30A4><U+30F3><U+30BF><U+30FC><U+30BB><U+30AF><U+30C8>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9292","PUBLISHER","Teyon Japan<U+5408><U+540C><U+4F1A><U+793E>","www.teyon.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9295","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30B5><U+30AF><U+30EB>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9298","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30DC><U+30FC><U+30C0><U+30EC><U+30B9>·<U+30B8><U+30E3><U+30D1><U+30F3>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9300","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30B9><U+30BF><U+30FC><U+30AC><U+30EC><U+30FC><U+30B8>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9307","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30C9><U+30E9><U+30C1><U+30A7>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9310","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30B5><U+30E9><U+30CB>","www.sarani.co.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9312","PUBLISHER","IO<U+682A><U+5F0F><U+4F1A><U+793E>","i-o.tokyo","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9314","PUBLISHER","<U+30A8><U+30E0>·<U+30C6><U+30A3><U+30FC>·<U+30AA><U+30FC><U+30E2><U+30D0><U+30A4><U+30EB><U+682A><U+5F0F><U+4F1A><U+793E>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9315","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30A2><U+30C3><U+30D7><U+30E9><U+30F3><U+30C9>","www.appland.co.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9316","PUBLISHER","<U+30A2><U+30DE><U+30CD><U+30D5><U+30A1><U+30AF><U+30C8><U+30EA><U+30FC><U+682A><U+5F0F><U+4F1A><U+793E>","www.amanefactory.co.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9319","PUBLISHER","M-Inverse Holdings Limited",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9326","PUBLISHER","<U+677E><U+6751> <U+4FE1><U+884C>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9329","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30B0><U+30C3><U+30C9><U+30D7><U+30EC><U+30A4><U+30B9>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9332","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30A8><U+30B3><U+30FC><U+30BA>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9335","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>Newbees","newbees.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9336","PUBLISHER","<U+30B0><U+30C3><U+30C7><U+30A3><U+30A2><U+682A><U+5F0F><U+4F1A><U+793E>","goodia","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9337","PUBLISHER","SYL Company Inc.",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9338","PUBLISHER","<U+30A2><U+30FC><U+30AF><U+30B7><U+30B9><U+30C6><U+30E0><U+30EF><U+30FC><U+30AF><U+30B9><U+682A><U+5F0F><U+4F1A><U+793E>","www.arcsystemworks.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9341","PUBLISHER","<U+6709><U+9650><U+4F1A><U+793E><U+30A4><U+30F3><U+30E9><U+30A4><U+30F3><U+30D7><U+30E9><U+30F3><U+30CB><U+30F3><U+30B0>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9344","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30CF><U+30C3><U+30D4><U+30FC><U+30DB><U+30C3><U+30D4><U+30FC><U+30CF><U+30C3><U+30D4><U+30FC>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9353","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>viviane","viviane.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9355","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E>Amazia",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9359","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30D3><U+30FC><U+30EF><U+30FC><U+30AF><U+30B9>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9364","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30B9><U+30FC><U+30D1><U+30FC><U+30A2><U+30D7><U+30EA>","www.super-appli.co.jp","adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9367","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30D7><U+30ED><U+30B8><U+30A7><U+30AF><U+30C8><U+30BC><U+30ED>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9368","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30D5><U+30A1><U+30A4><U+30F3><U+30C8><U+30C3><U+30D7>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
"9371","PUBLISHER","<U+682A><U+5F0F><U+4F1A><U+793E><U+30C8><U+30E9><U+30B9><U+30C8><U+30EA><U+30C3><U+30B8>",NA,"adg-info@supership.jp","Tatsumura Aoyama Bldg. 5-4-35 Minami-Aoyama, Minato-ku, Tokyo 107-0062","1.0","ad-generation.jp"
