"seller_id","seller_type","domain","name","is_confidential","contact_email","contact_address","version","seller_json_source"
"1390","INTERMEDIARY",NA,"Digital Bees S.R.L",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1403","PUBLISHER",NA,"UAB Žiniu radijas",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1404","PUBLISHER",NA,"TvMalbork.pl Piotr Wasowicz",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1409","PUBLISHER",NA,"UAB INFO BALTIC",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1423","INTERMEDIARY",NA,"Beintoo S.p.a.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1425","PUBLISHER",NA,"Grape Media",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1431","INTERMEDIARY",NA,"RS Internet Pazarlama A.S.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1432","INTERMEDIARY",NA,"Sibbo Ventures SLU",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1436","PUBLISHER","diena.lt","UAB Diena Media News",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1444","PUBLISHER","grandplaymedia.com","GENERATION PREMIUM PTE. LTD.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1445","INTERMEDIARY",NA,"ADLABZ APS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1468","PUBLISHER",NA,"HAMAR MEDIA AS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1472","INTERMEDIARY",NA,"Video House sp.z o.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1475","PUBLISHER",NA,"Mittmedia AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1480","PUBLISHER","agderposten.no","Agderposten Medier AS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1481","PUBLISHER",NA,"Filmweb Sp. z o.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1483","INTERMEDIARY",NA,"Adrino Sp. z o. o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1484","INTERMEDIARY",NA,"SIA Setupad",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1485","PUBLISHER","viacom.com","VIMN Advertising and Brand Solutions S.r.l.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1489","PUBLISHER","onedio.com","Onedio Bilisim Yazilim Medya",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1490","PUBLISHER","edipresse.pl","Edipresse Polska SA",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1492","INTERMEDIARY",NA,"Archon programmatik house internet reklam",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1496","INTERMEDIARY",NA,"SUPER MOBIL MEDYA VE REKLAM HIZ.A.S.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1512","INTERMEDIARY",NA,"Pureprofile Australia Pty Ltd",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1520","INTERMEDIARY",NA,"DISPLAY DIJITAL MEDYA",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1526","PUBLISHER",NA,"MB Kas vyksta",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1548","PUBLISHER",NA,"SIA digiTag",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1552","PUBLISHER","avto.net","Avtonet d.o.o",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1563","PUBLISHER",NA,"Geeks Publishing AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1564","PUBLISHER","enirogroup.com","Proff AS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1566","PUBLISHER","finya.de","GWI Media Technologies GmbH",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1576","PUBLISHER","modrykonik-marketerum.cz","Modry konik s.r.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1579","PUBLISHER","min-mave.dk","Min-Mave APS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1580","PUBLISHER",NA,"UAB Sport in colors",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1586","INTERMEDIARY",NA,"Private Seller 1586",1,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1595","PUBLISHER",NA,"News and Media Holding a.s.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1612","INTERMEDIARY",NA,"Odieden AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1616","PUBLISHER",NA,"Monster Media Group Sp. z o.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1623","PUBLISHER",NA,"TV Nova s.r.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1633","INTERMEDIARY",NA,"Titan Gate AD",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1635","INTERMEDIARY",NA,"Netsprint S.A.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1641","INTERMEDIARY",NA,"Talksmedia srl",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1642","PUBLISHER","sj.dk","Jysk Fynske Medier P/S",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1645","PUBLISHER","telegrafi.com","Telegrafi shpk",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1648","PUBLISHER",NA,"Nyheter365 AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1650","INTERMEDIARY",NA,"Videonow LLC",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1651","PUBLISHER",NA,"Naspers Classifieds Bulgaria EOOD",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1653","PUBLISHER",NA,"Sky Italia S.r.l.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1655","INTERMEDIARY",NA,"Gourmet Ads Pty Limited",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1658","INTERMEDIARY",NA,"Seat 24 Travel AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1665","INTERMEDIARY",NA,"Impression Media",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1668","INTERMEDIARY",NA,"EVOLUTION ADV S.R.L",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1679","PUBLISHER",NA,"Visual Art Sweden AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1681","PUBLISHER",NA,"Dansk Reklame Film A/S",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1695","PUBLISHER",NA,"Viestilehdet Oy",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1697","PUBLISHER",NA,"Slovenska produkcna a.s.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1715","PUBLISHER",NA,"Hippson AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1721","INTERMEDIARY",NA,"Zodiak Active Plus S.r.l.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1722","PUBLISHER",NA,"FUN MEDIA GROUP a. s.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1725","PUBLISHER",NA,"Pazar3.Kom DOOEL",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1737","PUBLISHER","borsen.dk","Dagbladet Børsen 3210",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1739","PUBLISHER","jppol.dk","JP/Politikens hus A/S",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1743","INTERMEDIARY",NA,"Genart Medya Reklamcilik Iletisim Ticaret AS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1749","PUBLISHER","refresher.cz","Refresher s.r.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1758","PUBLISHER",NA,"Amino ApS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1762","INTERMEDIARY",NA,"MAXCOM TRADE LIMITED INC",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1770","INTERMEDIARY","mediabites.lt","UAB MEDIA BITES",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1789","INTERMEDIARY",NA,"SIA adQuota Latvia",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1792","INTERMEDIARY",NA,"iMNETMEDYA REKLAM SATI PAZ. VE DAN. HIZ. LTD. STI",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1794","INTERMEDIARY",NA,"TISCALI MEDIA a. s.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1795","PUBLISHER","marquard.pl","Marquard Media Polska",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1798","INTERMEDIARY",NA,"AdsToSport",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1804","PUBLISHER","wearecube.se","Yield Optimisers AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1814","INTERMEDIARY",NA,"All Media Digital OÜ",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1819","INTERMEDIARY",NA,"Viralize S.r.l.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1822","INTERMEDIARY","mint-square.com","MINT Square GmbH",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1832","INTERMEDIARY",NA,"Mikrop Prodýkiyon Organizasyon Iletisim Film",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1833","PUBLISHER",NA,"Grupa RMF sp. Z o.o. sp.k.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1835","PUBLISHER","etaplius.lt","Siauliai plius PI",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1844","PUBLISHER","tvnet.lv","SIA TV NET",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1846","PUBLISHER","nokta.com","Noktacom Medya Internet Hizmetleri San. ve Tic. AS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1851","INTERMEDIARY",NA,"Evomedia Kft.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1880","PUBLISHER","startitupgroup.sk","Startitup s.r.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1889","INTERMEDIARY",NA,"AtomikAd S.R.L.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1898","INTERMEDIARY",NA,"Keppet ApS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1904","PUBLISHER",NA,"Turkcell Iletisim Hizmetleri A.S.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1906","INTERMEDIARY",NA,"Sarigato sp. z o.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1926","INTERMEDIARY",NA,"PressComm Tech Srl",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1931","PUBLISHER","delfi.ee","Ekspress Meedia AS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1932","PUBLISHER",NA,"MoBehave Sp. z o.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1933","BOTH",NA,"TVN Media Sp. z o.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1936","PUBLISHER",NA,"VårtOslo AS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1937","PUBLISHER","natemat.pl","GLOB 360 sp. z o.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1953","PUBLISHER","mafraslovakia.hnonline.sk","MAFRA Slovakia a.s",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1954","PUBLISHER","cncenter.cz","CZECH NEWS CENTER a.s.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1955","INTERMEDIARY",NA,"DigitalAd s.r.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1956","INTERMEDIARY",NA,"Adbeacon d.o.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1960","PUBLISHER","internet.sk","Internet sk a.s.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1961","PUBLISHER","idg.se","IDG International Data Group AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1965","PUBLISHER","allegro.pl","Grupa Allegro sp. z o.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1967","PUBLISHER","delfi.lt","DELFI UAB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1969","PUBLISHER","telia.ee","Telia Eesti AS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1976","INTERMEDIARY",NA,"MOVIads sp. z o.o. sp. k.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1984","PUBLISHER","ringier.ro","Ringier Romania SRL",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1985","INTERMEDIARY",NA,"Lupon Media LTD",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"1986","INTERMEDIARY",NA,"PUBLY LTD",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2039","PUBLISHER",NA,"SITA Slovenska tlacova agentura a.s",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2048","PUBLISHER",NA,"PEREX a.s",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2063","INTERMEDIARY",NA,"qRTB Sp. z o.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2076","PUBLISHER",NA,"Raadioreklaami OÜU",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2080","PUBLISHER",NA,"KONDIS NORSK ORGANISASJON FOR KONDISJONSIDRETT",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2083","INTERMEDIARY",NA,"Admatic Teknoloji A.S",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2089","PUBLISHER","bonniernews.se","Bonnier News AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2091","PUBLISHER",NA,"Geenius Meedia OU",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2093","INTERMEDIARY",NA,"RTB One Ltd.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2096","INTERMEDIARY",NA,"UAB Mo.media",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2099","PUBLISHER",NA,"EHANDELSE AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2100","PUBLISHER",NA,"Lauta Media Ltd",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2109","INTERMEDIARY",NA,"adBite OU",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2119","INTERMEDIARY","onet.pl","Media Impact Polska sp. z.o.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2123","PUBLISHER",NA,"Altforkvinner AS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2135","PUBLISHER",NA,"Sheology",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2160","PUBLISHER",NA,"AdActive s.r.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2169","INTERMEDIARY",NA,"Dsa Reklam Tur. Oto. San. Tic. Ltd. Sti",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2176","PUBLISHER","calciomercato.com","CALCIOINFINITO S.R.L.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2185","INTERMEDIARY",NA,"FIRSTLY SP.z o.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2192","INTERMEDIARY",NA,"Private Seller 2192",1,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2193","PUBLISHER",NA,"Wij Special Media",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2219","PUBLISHER",NA,"Mad Men Consulting AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2227","PUBLISHER",NA,"Telewizja Polska SA - Biuro Reklamy",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2234","INTERMEDIARY",NA,"Thinkdigital Internet & Advertising SA",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2237","PUBLISHER","sozcu.com.tr","Estetik Yayinclilik A.S.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2238","INTERMEDIARY",NA,"Mediafarm spolka z organiczona odpowiedzialnoscia",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2241","PUBLISHER","mittmedia.se","Mittmedia AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2244","INTERMEDIARY",NA,"Ad Nordics ApS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2251","PUBLISHER",NA,"Mediaplus BV",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2257","PUBLISHER","agrolink.net","Agrolink Ab",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2276","INTERMEDIARY",NA,"PS NEW DEAL LTD",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2280","PUBLISHER",NA,"AS DELFI",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2284","PUBLISHER",NA,"Bilweb AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2288","INTERMEDIARY",NA,"VEOVEE Sp. z o.o.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2295","PUBLISHER",NA,"INTERNATIONAL DATA GROUP POLAND SPOLKA AKCYJNA",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2303","INTERMEDIARY",NA,"ETARGET SE",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2318","INTERMEDIARY",NA,"Rock Internet S.L.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2319","PUBLISHER",NA,"Yield Optimisers AB",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2320","PUBLISHER","information.dk","Dagbladet Information AS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2321","PUBLISHER",NA,"Klassekampen AS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2323","PUBLISHER",NA,"NETTBUREAU AS",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2338","PUBLISHER","vkmedia.se","Vasterbottens-Kurirens Media Aktiebolag",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2368","INTERMEDIARY",NA,"Mindmax Oy",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2370","INTERMEDIARY",NA,"PULSE MEDYA LIMITED SIRKETI",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2373","INTERMEDIARY",NA,"ADTECH REKLAM VE YAZILIM TEKNOLOJILERI A.S.",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2375","INTERMEDIARY",NA,"Nordic Entertainment Group UK Ltd",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
"2384","PUBLISHER",NA,"CIL Suomi Oy",NA,"publishers@adform.com","Adform A/S, Wildersgade 10B, 1, 1408 Copenhagen, Denmark","1.0","adform.com"
